OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC
AGV_NODE,100000,2,EMO on
AGV_NODE,100002,2,Robot error.
AGV_NODE,100003,2,AGV recieved charge command when charge position sensor return false .
AGV_NODE,100005,2,Error occured while handshaking with charge station.
AGV_NODE,100006,2,Fail to turn on charger.
AGV_NODE,100007,2,Fail to turn off charger.
AGV_NODE,100008,2,Docking NG.
AGV_NODE,100009,2,Fail to complete load/unload command.
AGV_NODE,14,2,Charging is ON after send stop charge command to plc.
AGV_NODE,27,2,Fork not home reject transfer command.
AGV_NODE,37,2,Get EMS from AGVC.
AGV_NODE,38,2,Agvc maybe disconnected.
AGV_NODE,43,2,Please check agvl try auto fail reason in agvm.
AGV_NODE,44,2,Agvm can not find section in manual.
AGV_NODE,45,2,Agvm can not find address in manual.
AGV_NODE,46,2,MoveState is not idle or block can not switch to auto.
AGV_NODE,47,2,RobotState is not idle can not switch to auto.
AGV_NODE,48,2,Robot is not home can not switch to auto.
AGV_NODE,49,2,InterlockError.
AGV_NODE,50,2,Visit Step Precheck Exception.
AGV_NODE,51,2,Agvl report cst position error.
AGV_NODE,52,2,Agvl report robot command end but not in robot step.
AGV_NODE,53,2,Agvl report robot state not ready to load or unlaod.
AGV_NODE,100040,1,AgvlError
AGV_NODE,100001,1,Receive move command when robot not home.
AGV_NODE,100004,1,Error occured while handshaking with charge station.
AGV_NODE,100010,1,Receive move command when coupler not home.
AGV_NODE,100012,1,Battery full.
AGV_NODE,100013,1,Battery temperature over normal level.
AGV_NODE,100014,1,Battery voltage over normal level.
AGV_NODE,100015,1,Battery current over normal level.
AGV_NODE,100016,1,Macro error.
AGV_NODE,100017,1,Interlock error during load/unload command.
AGV_NODE,1,1,Agv already have a transfer command on middler get new transfer command.
AGV_NODE,2,1,Watch low power thread is charging can't do new transfer command.
AGV_NODE,3,1,Loading is off after load finished.
AGV_NODE,4,1,Carrier ID is EMPTY after load finished.
AGV_NODE,5,1,Carrier ID is ERROR after load finished.
AGV_NODE,6,1,Move finish fail.
AGV_NODE,7,1,Loading is ON after unload finished.
AGV_NODE,8,1,Fork command is exist before unload.
AGV_NODE,9,1,Vehicle is not in unload position and cannot unload.
AGV_NODE,10,1,Fork command is exist before load.
AGV_NODE,11,1,Vehicle is not in guide sections.
AGV_NODE,12,1,This address is a couple but no charge direction.
AGV_NODE,13,1,Charging is OFF after send start charge command to plc.
AGV_NODE,15,1,Vehicle is not in load position and cannot load.
AGV_NODE,16,1,Vehicle already have cassette cannot load.
AGV_NODE,17,1,Vehicle has no cassette to unload.
AGV_NODE,18,1,AgvcMoveCommand is not match the map to move.
AGV_NODE,19,1,Vehicle is not in transfer reject override.
AGV_NODE,20,1,Vehicle is not in moving-step reject override.
AGV_NODE,21,1,Vehicle is not pause by reserve reject override.
AGV_NODE,22,1,Unload address unmatch current command unload address.
AGV_NODE,23,1,Load address unmatch current command load address.
AGV_NODE,24,1,ToUnloadSections is empty.
AGV_NODE,25,1,ToLoadSections is empty.
AGV_NODE,26,1,Exception happened in override-check.
AGV_NODE,28,1,Carrier ID is mismatch after load finished.
AGV_NODE,29,1,Carrier ID read reply is timeout
AGV_NODE,30,1,Vehicle has alarm cannot do transfer command.
AGV_NODE,31,1,MoveControl status is not idle cannot switch to auto mode.
AGV_NODE,32,1,Real position is null cannot switch to auto mode.
AGV_NODE,33,1,Vehicle is not in transfer reject avoid.
AGV_NODE,34,1,Vehicle is not in moving-step reject avoid.
AGV_NODE,35,1,Vehicle is not pause by reserve reject avoid.
AGV_NODE,36,1,Exception happened in avoid-check.
AGV_NODE,42,1,Nearly address in no section.
Charger1,32,1,Charging pile. no abnormalities in receiving and sending out
Charger1,33,1,Charging pile motor forward inspection abnormal
Charger1,34,1,Charging pile motor back check abnormal
Charger1,35,1,Charging pile motor abnormal
Charger1,36,1,Charging pile charging control abnormal
Charger1,37,1,Charging pile distance perception abnormal
Charger1,38,1,Charging pile temperature perception abnormal
Charger1,39,1,Charging pile measuring voltage at the front end
Charger1,40,1,Charging pile The charging head is not positioned
Charger1,41,1,Charger execution command timeout
Charger1,42,1,
Charger1,43,1,
Charger1,44,1,
Charger1,45,1,
Charger1,46,1,
Charger1,47,1,
Charger1,48,1,Charger abnormal
Charger1,49,1,Charger communication is abnormal
Charger1,50,1,Abnormal power supply of the charger
Charger1,51,1,Charger output current
Charger1,52,1,Charger Non-power transmission process No load power transmission abnormal
Charger1,53,1,
Charger1,54,1,
Charger1,55,1,
Charger1,56,1,
Charger1,57,1,
Charger1,58,1,
Charger1,59,1,
Charger1,60,1,
Charger1,61,1,
Charger1,62,1,
Charger1,63,1,
Charger2,64,1,Charging pile. no abnormalities in receiving and sending out
Charger2,65,1,Charging pile motor forward inspection abnormal
Charger2,66,1,Charging pile motor back check abnormal
Charger2,67,1,Charging pile motor abnormal
Charger2,68,1,Charging pile charging control abnormal
Charger2,69,1,Charging pile distance perception abnormal
Charger2,70,1,Charging pile temperature perception abnormal
Charger2,71,1,Charging pile measuring voltage at the front end
Charger2,72,1,Charging pile The charging head is not positioned
Charger2,73,1,Charger execution command timeout
Charger2,74,1,
Charger2,75,1,
Charger2,76,1,
Charger2,77,1,
Charger2,78,1,
Charger2,79,1,
Charger2,80,1,Charger abnormal
Charger2,81,1,Charger communication is abnormal
Charger2,82,1,Abnormal power supply of the charger
Charger2,83,1,Charger output current
Charger2,84,1,Charger Non-power transmission process No load power transmission abnormal
Charger2,85,1,
Charger2,86,1,
Charger2,87,1,
Charger2,88,1,
Charger2,89,1,
Charger2,90,1,
Charger2,91,1,
Charger2,92,1,
Charger2,93,1,
Charger2,94,1,
Charger2,95,1,
Charger3,96,1,Charging pile. no abnormalities in receiving and sending out
Charger3,97,1,Charging pile motor forward inspection abnormal
Charger3,98,1,Charging pile motor back check abnormal
Charger3,99,1,Charging pile motor abnormal
Charger3,100,1,Charging pile charging control abnormal
Charger3,101,1,Charging pile distance perception abnormal
Charger3,102,1,Charging pile temperature perception abnormal
Charger3,103,1,Charging pile measuring voltage at the front end
Charger3,104,1,Charging pile The charging head is not positioned
Charger3,105,1,Charger execution command timeout
Charger3,106,1,
Charger3,107,1,
Charger3,108,1,
Charger3,109,1,
Charger3,110,1,
Charger3,111,1,
Charger3,112,1,Charger abnormal
Charger3,113,1,Charger communication is abnormal
Charger3,114,1,Abnormal power supply of the charger
Charger3,115,1,Charger output current
Charger3,116,1,Charger Non-power transmission process No load power transmission abnormal
Charger3,117,1,
Charger3,118,1,
Charger3,119,1,
Charger3,120,1,
Charger3,121,1,
Charger3,122,1,
Charger3,123,1,
Charger3,124,1,
Charger3,125,1,
Charger3,126,1,
Charger3,127,1,
Charger4,128,1,Charging pile. no abnormalities in receiving and sending out
Charger4,129,1,Charging pile motor forward inspection abnormal
Charger4,130,1,Charging pile motor back check abnormal
Charger4,131,1,Charging pile motor abnormal
Charger4,132,1,Charging pile charging control abnormal
Charger4,133,1,Charging pile distance perception abnormal
Charger4,134,1,Charging pile temperature perception abnormal
Charger4,135,1,Charging pile measuring voltage at the front end
Charger4,136,1,Charging pile The charging head is not positioned
Charger4,137,1,Charger execution command timeout
Charger4,138,1,
Charger4,139,1,
Charger4,140,1,
Charger4,141,1,
Charger4,142,1,
Charger4,143,1,
Charger4,144,1,Charger abnormal
Charger4,145,1,Charger communication is abnormal
Charger4,146,1,Abnormal power supply of the charger
Charger4,147,1,Charger output current
Charger4,148,1,Charger Non-power transmission process No load power transmission abnormal
Charger4,149,1,
Charger4,150,1,
Charger4,151,1,
Charger4,152,1,
Charger4,153,1,
Charger4,154,1,
Charger4,155,1,
Charger4,156,1,
Charger4,157,1,
Charger4,158,1,
Charger4,159,1,
Charger5,160,1,Charging pile. no abnormalities in receiving and sending out
Charger5,161,1,Charging pile motor forward inspection abnormal
Charger5,162,1,Charging pile motor back check abnormal
Charger5,163,1,Charging pile motor abnormal
Charger5,164,1,Charging pile charging control abnormal
Charger5,165,1,Charging pile distance perception abnormal
Charger5,166,1,Charging pile temperature perception abnormal
Charger5,167,1,Charging pile measuring voltage at the front end
Charger5,168,1,Charging pile The charging head is not positioned
Charger5,169,1,Charger execution command timeout
Charger5,170,1,
Charger5,171,1,
Charger5,172,1,
Charger5,173,1,
Charger5,174,1,
Charger5,175,1,
Charger5,176,1,Charger abnormal
Charger5,177,1,Charger communication is abnormal
Charger5,178,1,Abnormal power supply of the charger
Charger5,179,1,Charger output current
Charger5,180,1,Charger Non-power transmission process No load power transmission abnormal
Charger5,181,1,
Charger5,182,1,
Charger5,183,1,
Charger5,184,1,
Charger5,185,1,
Charger5,186,1,
Charger5,187,1,
Charger5,188,1,
Charger5,189,1,
Charger5,190,1,
Charger5,191,1,
Charger6,192,1,Charging pile. no abnormalities in receiving and sending out
Charger6,193,1,Charging pile motor forward inspection abnormal
Charger6,194,1,Charging pile motor back check abnormal
Charger6,195,1,Charging pile motor abnormal
Charger6,196,1,Charging pile charging control abnormal
Charger6,197,1,Charging pile distance perception abnormal
Charger6,198,1,Charging pile temperature perception abnormal
Charger6,199,1,Charging pile measuring voltage at the front end
Charger6,200,1,Charging pile The charging head is not positioned
Charger6,201,1,Charger execution command timeout
Charger6,202,1,
Charger6,203,1,
Charger6,204,1,
